time, chassis::C.p.e[REAL], chassis::C.mChassis[REAL], chassis::C.kChassis[REAL], chassis::I1.mChassis[REAL], chassis::OneJunction2.flow[REAL], chassis::OneJunction2.p1.e[REAL], chassis::OneJunction2.p2.e[REAL], chassis::OneJunction2.p3.e[REAL], chassis::OneJunction2.p1.f[REAL], chassis::OneJunction2.p2.f[REAL], chassis::OneJunction2.p3.f[REAL], chassis::OneJunction5.flow[REAL], chassis::OneJunction5.p1.e[REAL], chassis::OneJunction5.p2.e[REAL], chassis::OneJunction5.p3.e[REAL], chassis::OneJunction5.p1.f[REAL], chassis::OneJunction5.p2.f[REAL], chassis::OneJunction5.p3.f[REAL], chassis::QSensor.p1.e[REAL], chassis::QSensor.p2.e[REAL], chassis::QSensor.p2.f[REAL], chassis::R.p.e[REAL], chassis::R.p.f[REAL], chassis::R.dChassis[REAL], chassis::Se1.p.e[REAL], chassis::Se1.p.f[REAL], chassis::Se1.mChassis[REAL], chassis::Se1.flow[REAL], chassis::ZeroJunction6.effort[REAL], chassis::ZeroJunction6.p1.e[REAL], chassis::ZeroJunction6.p2.e[REAL], chassis::ZeroJunction6.p3.e[REAL], chassis::ZeroJunction6.p1.f[REAL], chassis::ZeroJunction6.p2.f[REAL], chassis::ZeroJunction6.p3.f[REAL], chassis::p.e[REAL], chassis::p.f[REAL], chassis::zChassis[REAL], chassis::C.p.f[REAL], chassis::C.zDelta[REAL], chassis::C.zDeltaInit[REAL], chassis::I1.p.e[REAL], chassis::I1.moment[REAL], chassis::I1.moment_initial[REAL], chassis::I1.p.f[REAL], chassis::I1.zChassis[REAL], chassis::I1.zChassisInit[REAL], chassis::QSensor.p1.f[REAL], chassis::QSensor.q[REAL], ground::Derivative.input[REAL], ground::Derivative.output[REAL], ground::Derivative.fh[REAL], ground::MSf.p.e[REAL], ground::MSf.p.f[REAL], ground::MSf.flow[REAL], ground::MSf.effort[REAL], ground::Splitter1.input[REAL], ground::Splitter1.output1[REAL], ground::Splitter1.output2[REAL], ground::Step.output[REAL], ground::Step.amplitude[REAL], ground::Step.start_time[REAL], ground::p.e[REAL], ground::p.f[REAL], ground::zGround[REAL], ground::Derivative.rate_int[REAL], ground::Derivative.initial[REAL], wheel::C.p.e[REAL], wheel::C.mWheel[REAL], wheel::C.mChassis[REAL], wheel::C.kWheel[REAL], wheel::I.mWheel[REAL], wheel::OneJunction.flow[REAL], wheel::OneJunction.p1.e[REAL], wheel::OneJunction.p2.e[REAL], wheel::OneJunction.p3.e[REAL], wheel::OneJunction.p4.e[REAL], wheel::OneJunction.p1.f[REAL], wheel::OneJunction.p2.f[REAL], wheel::OneJunction.p3.f[REAL], wheel::OneJunction.p4.f[REAL], wheel::OneJunction4.flow[REAL], wheel::OneJunction4.p1.e[REAL], wheel::OneJunction4.p2.e[REAL], wheel::OneJunction4.p3.e[REAL], wheel::OneJunction4.p1.f[REAL], wheel::OneJunction4.p2.f[REAL], wheel::OneJunction4.p3.f[REAL], wheel::QSensor1.p1.e[REAL], wheel::QSensor1.p2.e[REAL], wheel::QSensor1.p2.f[REAL], wheel::R.p.e[REAL], wheel::R.p.f[REAL], wheel::R.dWheel[REAL], wheel::Se.p.e[REAL], wheel::Se.p.f[REAL], wheel::Se.mWheel[REAL], wheel::Se.flow[REAL], wheel::ZeroJunction5.effort[REAL], wheel::ZeroJunction5.p1.e[REAL], wheel::ZeroJunction5.p2.e[REAL], wheel::ZeroJunction5.p3.e[REAL], wheel::ZeroJunction5.p1.f[REAL], wheel::ZeroJunction5.p2.f[REAL], wheel::ZeroJunction5.p3.f[REAL], wheel::p.e[REAL], wheel::p.f[REAL], wheel::p1.e[REAL], wheel::p1.f[REAL], wheel::zWheel[REAL], wheel::C.p.f[REAL], wheel::C.zDelta[REAL], wheel::C.zDeltaInit[REAL], wheel::I.p.e[REAL], wheel::I.moment[REAL], wheel::I.moment_initial[REAL], wheel::I.p.f[REAL], wheel::I.zWheel[REAL], wheel::I.zWheelInit[REAL], wheel::QSensor1.p1.f[REAL], wheel::QSensor1.q[REAL]
2.74, 3679.751758, 400.000000, 15000.000000, 400.000000, -0.098959, -156.224795, -3922.660000, 3766.435205, -0.098959, -0.098959, -0.098959, 0.086683, 3766.435205, 3679.751758, 86.683447, 0.086683, 0.086683, 0.086683, -156.224795, -156.224795, -0.098959, 86.683447, 0.086683, 1000.000000, -3922.660000, -0.098959, 400.000000, -0.098959, 3766.435205, 3766.435205, 3766.435205, 3766.435205, 0.086683, -0.012275, -0.098959, 3766.435205, -0.011390, 1.150487, 0.086683, 0.245317, 0.261511, -156.224795, -39.583446, 0.000000, -0.098959, 1.150487, 1.000000, -0.098959, 1.150487, 0.100000, 0.000000, 10.000000, 4135.822555, 0.000000, 0.000000, 4135.822555, 0.100000, 0.100000, 0.100000, 0.100000, 0.100000, 1.000000, 4154.096880, 0.000000, 0.100000, -6.283185, 0.000000, 4154.096880, 40.000000, 400.000000, 150000.000000, 40.000000, -0.011390, 12.315552, 3749.515329, -392.266000, 4154.096880, -0.011390, -0.011390, -0.011390, -0.011390, 0.011390, 4154.096880, 4154.096880, 0.000000, 0.011390, 0.011390, 0.011390, 3749.515329, 3749.515329, -0.011390, 0.000000, 0.011390, 0.000000, -392.266000, -0.011390, 40.000000, -0.011390, 4154.096880, 4154.096880, 4154.096880, 4154.096880, 0.011390, 0.000000, -0.011390, 4154.096880, 0.000000, 3766.435205, -0.011390, 0.634346, 0.011390, 0.027694, 0.028766, 12.315552, -0.455583, 0.000000, -0.011390, 0.634346, 0.500000, -0.011390, 0.634346
2.75, 3693.165562, 400.000000, 15000.000000, 400.000000, -0.102629, -138.254817, -3922.660000, 3784.405183, -0.102629, -0.102629, -0.102629, 0.091240, 3784.405183, 3693.165562, 91.239622, 0.091240, 0.091240, 0.091240, -138.254817, -138.254817, -0.102629, 91.239622, 0.091240, 1000.000000, -3922.660000, -0.102629, 400.000000, -0.102629, 3784.405183, 3784.405183, 3784.405183, 3784.405183, 0.091240, -0.011390, -0.102629, 3784.405183, -0.010343, 1.149479, 0.091240, 0.246211, 0.261511, -138.254817, -41.051676, 0.000000, -0.102629, 1.149479, 1.000000, -0.102629, 1.149479, 0.100000, 0.000000, 10.000000, 4154.096880, 0.000000, 0.000000, 4154.096880, 0.100000, 0.100000, 0.100000, 0.100000, 0.100000, 1.000000, 4170.870710, 0.000000, 0.100000, -6.283185, 0.000000, 4170.870710, 40.000000, 400.000000, 150000.000000, 40.000000, -0.010343, 12.169505, 3766.435205, -392.266000, 4170.870710, -0.010343, -0.010343, -0.010343, -0.010343, 0.010343, 4170.870710, 4170.870710, 0.000000, 0.010343, 0.010343, 0.010343, 3766.435205, 3766.435205, -0.010343, 0.000000, 0.010343, 0.000000, -392.266000, -0.010343, 40.000000, -0.010343, 4170.870710, 4170.870710, 4170.870710, 4170.870710, 0.010343, 0.000000, -0.010343, 4170.870710, 0.000000, 3784.405183, -0.010343, 0.634234, 0.010343, 0.027806, 0.028766, 12.169505, -0.413709, 0.000000, -0.010343, 0.634234, 0.500000, -0.010343, 0.634234
2.76, 3707.252443, 400.000000, 15000.000000, 400.000000, -0.105844, -119.906586, -3922.660000, 3802.753414, -0.105844, -0.105844, -0.105844, 0.095501, 3802.753414, 3707.252443, 95.500971, 0.095501, 0.095501, 0.095501, -119.906586, -119.906586, -0.105844, 95.500971, 0.095501, 1000.000000, -3922.660000, -0.105844, 400.000000, -0.105844, 3802.753414, 3802.753414, 3802.753414, 3802.753414, 0.095501, -0.010343, -0.105844, 3802.753414, -0.009763, 1.148436, 0.095501, 0.247150, 0.261511, -119.906586, -42.337475, 0.000000, -0.105844, 1.148436, 1.000000, -0.105844, 1.148436, 0.100000, 0.000000, 10.000000, 4170.870710, 0.000000, 0.000000, 4170.870710, 0.100000, 0.100000, 0.100000, 0.100000, 0.100000, 1.000000, 4186.381777, 0.000000, 0.100000, -6.283185, 0.000000, 4186.381777, 40.000000, 400.000000, 150000.000000, 40.000000, -0.009763, 9.710594, 3784.405183, -392.266000, 4186.381777, -0.009763, -0.009763, -0.009763, -0.009763, 0.009763, 4186.381777, 4186.381777, 0.000000, 0.009763, 0.009763, 0.009763, 3784.405183, 3784.405183, -0.009763, 0.000000, 0.009763, 0.000000, -392.266000, -0.009763, 40.000000, -0.009763, 4186.381777, 4186.381777, 4186.381777, 4186.381777, 0.009763, 0.000000, -0.009763, 4186.381777, 0.000000, 3802.753414, -0.009763, 0.634131, 0.009763, 0.027909, 0.028766, 9.710594, -0.390528, 0.000000, -0.009763, 0.634131, 0.500000, -0.009763, 0.634131
2.77, 3721.875971, 400.000000, 15000.000000, 400.000000, -0.108610, -101.937526, -3922.660000, 3820.722474, -0.108610, -0.108610, -0.108610, 0.098847, 3820.722474, 3721.875971, 98.846503, 0.098847, 0.098847, 0.098847, -101.937526, -101.937526, -0.108610, 98.846503, 0.098847, 1000.000000, -3922.660000, -0.108610, 400.000000, -0.108610, 3820.722474, 3820.722474, 3820.722474, 3820.722474, 0.098847, -0.009763, -0.108610, 3820.722474, -0.009953, 1.147364, 0.098847, 0.248125, 0.261511, -101.937526, -43.443884, 0.000000, -0.108610, 1.147364, 1.000000, -0.108610, 1.147364, 0.100000, 0.000000, 10.000000, 4186.381777, 0.000000, 0.000000, 4186.381777, 0.100000, 0.100000, 0.100000, 0.100000, 0.100000, 1.000000, 4201.590232, 0.000000, 0.100000, -6.283185, 0.000000, 4201.590232, 40.000000, 400.000000, 150000.000000, 40.000000, -0.009953, 6.570818, 3802.753414, -392.266000, 4201.590232, -0.009953, -0.009953, -0.009953, -0.009953, 0.009953, 4201.590232, 4201.590232, 0.000000, 0.009953, 0.009953, 0.009953, 3802.753414, 3802.753414, -0.009953, 0.000000, 0.009953, 0.000000, -392.266000, -0.009953, 40.000000, -0.009953, 4201.590232, 4201.590232, 4201.590232, 4201.590232, 0.009953, 0.000000, -0.009953, 4201.590232, 0.000000, 3820.722474, -0.009953, 0.634030, 0.009953, 0.028011, 0.028766, 6.570818, -0.398140, 0.000000, -0.009953, 0.634030, 0.500000, -0.009953, 0.634030
2.78, 3736.855521, 400.000000, 15000.000000, 400.000000, -0.110946, -84.811776, -3922.660000, 3837.848224, -0.110946, -0.110946, -0.110946, 0.100993, 3837.848224, 3736.855521, 100.992703, 0.100993, 0.100993, 0.100993, -84.811776, -84.811776, -0.110946, 100.992703, 0.100993, 1000.000000, -3922.660000, -0.110946, 400.000000, -0.110946, 3837.848224, 3837.848224, 3837.848224, 3837.848224, 0.100993, -0.009953, -0.110946, 3837.848224, -0.010758, 1.146265, 0.100993, 0.249124, 0.261511, -84.811776, -44.378480, 0.000000, -0.110946, 1.146265, 1.000000, -0.110946, 1.146265, 0.100000, 0.000000, 10.000000, 4201.590232, 0.000000, 0.000000, 4201.590232, 0.100000, 0.100000, 0.100000, 0.100000, 0.100000, 1.000000, 4217.570475, 0.000000, 0.100000, -6.283185, 0.000000, 4217.570475, 40.000000, 400.000000, 150000.000000, 40.000000, -0.010758, 4.582001, 3820.722474, -392.266000, 4217.570475, -0.010758, -0.010758, -0.010758, -0.010758, 0.010758, 4217.570475, 4217.570475, 0.000000, 0.010758, 0.010758, 0.010758, 3820.722474, 3820.722474, -0.010758, 0.000000, 0.010758, 0.000000, -392.266000, -0.010758, 40.000000, -0.010758, 4217.570475, 4217.570475, 4217.570475, 4217.570475, 0.010758, 0.000000, -0.010758, 4217.570475, 0.000000, 3837.848224, -0.010758, 0.633923, 0.010758, 0.028117, 0.028766, 4.582001, -0.430333, 0.000000, -0.010758, 0.633923, 0.500000, -0.010758, 0.633923
2.79, 3752.035481, 400.000000, 15000.000000, 400.000000, -0.112872, -68.510693, -3922.660000, 3854.149307, -0.112872, -0.112872, -0.112872, 0.102114, 3854.149307, 3752.035481, 102.113826, 0.102114, 0.102114, 0.102114, -68.510693, -68.510693, -0.112872, 102.113826, 0.102114, 1000.000000, -3922.660000, -0.112872, 400.000000, -0.112872, 3854.149307, 3854.149307, 3854.149307, 3854.149307, 0.102114, -0.010758, -0.112872, 3854.149307, -0.011689, 1.145146, 0.102114, 0.250136, 0.261511, -68.510693, -45.148858, 0.000000, -0.112872, 1.145146, 1.000000, -0.112872, 1.145146, 0.100000, 0.000000, 10.000000, 4217.570475, 0.000000, 0.000000, 4217.570475, 0.100000, 0.100000, 0.100000, 0.100000, 0.100000, 1.000000, 4234.897003, 0.000000, 0.100000, -6.283185, 0.000000, 4234.897003, 40.000000, 400.000000, 150000.000000, 40.000000, -0.011689, 4.782779, 3837.848224, -392.266000, 4234.897003, -0.011689, -0.011689, -0.011689, -0.011689, 0.011689, 4234.897003, 4234.897003, 0.000000, 0.011689, 0.011689, 0.011689, 3837.848224, 3837.848224, -0.011689, 0.000000, 0.011689, 0.000000, -392.266000, -0.011689, 40.000000, -0.011689, 4234.897003, 4234.897003, 4234.897003, 4234.897003, 0.011689, 0.000000, -0.011689, 4234.897003, 0.000000, 3854.149307, -0.011689, 0.633807, 0.011689, 0.028233, 0.028766, 4.782779, -0.467543, 0.000000, -0.011689, 0.633807, 0.500000, -0.011689, 0.633807
2.8, 3767.334938, 400.000000, 15000.000000, 400.000000, -0.114397, -52.616589, -3922.660000, 3870.043411, -0.114397, -0.114397, -0.114397, 0.102708, 3870.043411, 3767.334938, 102.708473, 0.102708, 0.102708, 0.102708, -52.616589, -52.616589, -0.114397, 102.708473, 0.102708, 1000.000000, -3922.660000, -0.114397, 400.000000, -0.114397, 3870.043411, 3870.043411, 3870.043411, 3870.043411, 0.102708, -0.011689, -0.114397, 3870.043411, -0.012212, 1.144009, 0.102708, 0.251156, 0.261511, -52.616589, -45.758822, 0.000000, -0.114397, 1.144009, 1.000000, -0.114397, 1.144009, 0.100000, 0.000000, 10.000000, 4234.897003, 0.000000, 0.000000, 4234.897003, 0.100000, 0.100000, 0.100000, 0.100000, 0.100000, 1.000000, 4253.351832, 0.000000, 0.100000, -6.283185, 0.000000, 4253.351832, 40.000000, 400.000000, 150000.000000, 40.000000, -0.012212, 6.936525, 3854.149307, -392.266000, 4253.351832, -0.012212, -0.012212, -0.012212, -0.012212, 0.012212, 4253.351832, 4253.351832, 0.000000, 0.012212, 0.012212, 0.012212, 3854.149307, 3854.149307, -0.012212, 0.000000, 0.012212, 0.000000, -392.266000, -0.012212, 40.000000, -0.012212, 4253.351832, 4253.351832, 4253.351832, 4253.351832, 0.012212, 0.000000, -0.012212, 4253.351832, 0.000000, 3870.043411, -0.012212, 0.633684, 0.012212, 0.028356, 0.028766, 6.936525, -0.488479, 0.000000, -0.012212, 0.633684, 0.500000, -0.012212, 0.633684
2.81, 3782.753236, 400.000000, 15000.000000, 400.000000, -0.115518, -36.600672, -3922.660000, 3886.059328, -0.115518, -0.115518, -0.115518, 0.103306, 3886.059328, 3782.753236, 103.306092, 0.103306, 0.103306, 0.103306, -36.600672, -36.600672, -0.115518, 103.306092, 0.103306, 1000.000000, -3922.660000, -0.115518, 400.000000, -0.115518, 3886.059328, 3886.059328, 3886.059328, 3886.059328, 0.103306, -0.012212, -0.115518, 3886.059328, -0.012041, 1.142859, 0.103306, 0.252184, 0.261511, -36.600672, -46.207228, 0.000000, -0.115518, 1.142859, 1.000000, -0.115518, 1.142859, 0.100000, 0.000000, 10.000000, 4253.351832, 0.000000, 0.000000, 4253.351832, 0.100000, 0.100000, 0.100000, 0.100000, 0.100000, 1.000000, 4272.080669, 0.000000, 0.100000, -6.283185, 0.000000, 4272.080669, 40.000000, 400.000000, 150000.000000, 40.000000, -0.012041, 9.771258, 3870.043411, -392.266000, 4272.080669, -0.012041, -0.012041, -0.012041, -0.012041, 0.012041, 4272.080669, 4272.080669, 0.000000, 0.012041, 0.012041, 0.012041, 3870.043411, 3870.043411, -0.012041, 0.000000, 0.012041, 0.000000, -392.266000, -0.012041, 40.000000, -0.012041, 4272.080669, 4272.080669, 4272.080669, 4272.080669, 0.012041, 0.000000, -0.012041, 4272.080669, 0.000000, 3886.059328, -0.012041, 0.633560, 0.012041, 0.028481, 0.028766, 9.771258, -0.481630, 0.000000, -0.012041, 0.633560, 0.500000, -0.012041, 0.633560
2.82, 3798.332498, 400.000000, 15000.000000, 400.000000, -0.116225, -20.143561, -3922.660000, 3902.516439, -0.116225, -0.116225, -0.116225, 0.104184, 3902.516439, 3798.332498, 104.183941, 0.104184, 0.104184, 0.104184, -20.143561, -20.143561, -0.116225, 104.183941, 0.104184, 1000.000000, -3922.660000, -0.116225, 400.000000, -0.116225, 3902.516439, 3902.516439, 3902.516439, 3902.516439, 0.104184, -0.012041, -0.116225, 3902.516439, -0.011264, 1.141700, 0.104184, 0.253222, 0.261511, -20.143561, -46.489872, 0.000000, -0.116225, 1.141700, 1.000000, -0.116225, 1.141700, 0.100000, 0.000000, 10.000000, 4272.080669, 0.000000, 0.000000, 4272.080669, 0.100000, 0.100000, 0.100000, 0.100000, 0.100000, 1.000000, 4290.074715, 0.000000, 0.100000, -6.283185, 0.000000, 4290.074715, 40.000000, 400.000000, 150000.000000, 40.000000, -0.011264, 11.749387, 3886.059328, -392.266000, 4290.074715, -0.011264, -0.011264, -0.011264, -0.011264, 0.011264, 4290.074715, 4290.074715, 0.000000, 0.011264, 0.011264, 0.011264, 3886.059328, 3886.059328, -0.011264, 0.000000, 0.011264, 0.000000, -392.266000, -0.011264, 40.000000, -0.011264, 4290.074715, 4290.074715, 4290.074715, 4290.074715, 0.011264, 0.000000, -0.011264, 4290.074715, 0.000000, 3902.516439, -0.011264, 0.633440, 0.011264, 0.028600, 0.028766, 11.749387, -0.450543, 0.000000, -0.011264, 0.633440, 0.500000, -0.011264, 0.633440
2.83, 3814.100996, 400.000000, 15000.000000, 400.000000, -0.116508, -3.314787, -3922.660000, 3919.345213, -0.116508, -0.116508, -0.116508, 0.105244, 3919.345213, 3814.100996, 105.244217, 0.105244, 0.105244, 0.105244, -3.314787, -3.314787, -0.116508, 105.244217, 0.105244, 1000.000000, -3922.660000, -0.116508, 400.000000, -0.116508, 3919.345213, 3919.345213, 3919.345213, 3919.345213, 0.105244, -0.011264, -0.116508, 3919.345213, -0.010265, 1.140536, 0.105244, 0.254273, 0.261511, -3.314787, -46.603116, 0.000000, -0.116508, 1.140536, 1.000000, -0.116508, 1.140536, 0.100000, 0.000000, 10.000000, 4290.074715, 0.000000, 0.000000, 4290.074715, 0.100000, 0.100000, 0.100000, 0.100000, 0.100000, 1.000000, 4306.692649, 0.000000, 0.100000, -6.283185, 0.000000, 4306.692649, 40.000000, 400.000000, 150000.000000, 40.000000, -0.010265, 11.910210, 3902.516439, -392.266000, 4306.692649, -0.010265, -0.010265, -0.010265, -0.010265, 0.010265, 4306.692649, 4306.692649, 0.000000, 0.010265, 0.010265, 0.010265, 3902.516439, 3902.516439, -0.010265, 0.000000, 0.010265, 0.000000, -392.266000, -0.010265, 40.000000, -0.010265, 4306.692649, 4306.692649, 4306.692649, 4306.692649, 0.010265, 0.000000, -0.010265, 4306.692649, 0.000000, 3919.345213, -0.010265, 0.633329, 0.010265, 0.028711, 0.028766, 11.910210, -0.410618, 0.000000, -0.010265, 0.633329, 0.500000, -0.010265, 0.633329
2.84, 3830.029326, 400.000000, 15000.000000, 400.000000, -0.116368, 13.471793, -3922.660000, 3936.131793, -0.116368, -0.116368, -0.116368, 0.106102, 3936.131793, 3830.029326, 106.102467, 0.106102, 0.106102, 0.106102, 13.471793, 13.471793, -0.116368, 106.102467, 0.106102, 1000.000000, -3922.660000, -0.116368, 400.000000, -0.116368, 3936.131793, 3936.131793, 3936.131793, 3936.131793, 0.106102, -0.010265, -0.116368, 3936.131793, -0.009497, 1.139372, 0.106102, 0.255335, 0.261511, 13.471793, -46.547171, 0.000000, -0.116368, 1.139372, 1.000000, -0.116368, 1.139372, 0.100000, 0.000000, 10.000000, 4306.692649, 0.000000, 0.000000, 4306.692649, 0.100000, 0.100000, 0.100000, 0.100000, 0.100000, 1.000000, 4321.941379, 0.000000, 0.100000, -6.283185, 0.000000, 4321.941379, 40.000000, 400.000000, 150000.000000, 40.000000, -0.009497, 10.330167, 3919.345213, -392.266000, 4321.941379, -0.009497, -0.009497, -0.009497, -0.009497, 0.009497, 4321.941379, 4321.941379, 0.000000, 0.009497, 0.009497, 0.009497, 3919.345213, 3919.345213, -0.009497, 0.000000, 0.009497, 0.000000, -392.266000, -0.009497, 40.000000, -0.009497, 4321.941379, 4321.941379, 4321.941379, 4321.941379, 0.009497, 0.000000, -0.009497, 4321.941379, 0.000000, 3936.131793, -0.009497, 0.633227, 0.009497, 0.028813, 0.028766, 10.330167, -0.379877, 0.000000, -0.009497, 0.633227, 0.500000, -0.009497, 0.633227
2.85, 3846.021680, 400.000000, 15000.000000, 400.000000, -0.115818, 29.683003, -3922.660000, 3952.343003, -0.115818, -0.115818, -0.115818, 0.106321, 3952.343003, 3846.021680, 106.321323, 0.106321, 0.106321, 0.106321, 29.683003, 29.683003, -0.115818, 106.321323, 0.106321, 1000.000000, -3922.660000, -0.115818, 400.000000, -0.115818, 3952.343003, 3952.343003, 3952.343003, 3952.343003, 0.106321, -0.009497, -0.115818, 3952.343003, -0.009229, 1.138210, 0.106321, 0.256401, 0.261511, 29.683003, -46.327300, 0.000000, -0.115818, 1.138210, 1.000000, -0.115818, 1.138210, 0.100000, 0.000000, 10.000000, 4321.941379, 0.000000, 0.000000, 4321.941379, 0.100000, 0.100000, 0.100000, 0.100000, 0.100000, 1.000000, 4336.387716, 0.000000, 0.100000, -6.283185, 0.000000, 4336.387716, 40.000000, 400.000000, 150000.000000, 40.000000, -0.009229, 7.989922, 3936.131793, -392.266000, 4336.387716, -0.009229, -0.009229, -0.009229, -0.009229, 0.009229, 4336.387716, 4336.387716, 0.000000, 0.009229, 0.009229, 0.009229, 3936.131793, 3936.131793, -0.009229, 0.000000, 0.009229, 0.000000, -392.266000, -0.009229, 40.000000, -0.009229, 4336.387716, 4336.387716, 4336.387716, 4336.387716, 0.009229, 0.000000, -0.009229, 4336.387716, 0.000000, 3952.343003, -0.009229, 0.633131, 0.009229, 0.028909, 0.028766, 7.989922, -0.369163, 0.000000, -0.009229, 0.633131, 0.500000, -0.009229, 0.633131
2.86, 3861.943801, 400.000000, 15000.000000, 400.000000, -0.114881, 44.935940, -3922.660000, 3967.595940, -0.114881, -0.114881, -0.114881, 0.105652, 3967.595940, 3861.943801, 105.652140, 0.105652, 0.105652, 0.105652, 44.935940, 44.935940, -0.114881, 105.652140, 0.105652, 1000.000000, -3922.660000, -0.114881, 400.000000, -0.114881, 3967.595940, 3967.595940, 3967.595940, 3967.595940, 0.105652, -0.009229, -0.114881, 3967.595940, -0.009426, 1.137057, 0.105652, 0.257463, 0.261511, 44.935940, -45.952484, 0.000000, -0.114881, 1.137057, 1.000000, -0.114881, 1.137057, 0.100000, 0.000000, 10.000000, 4336.387716, 0.000000, 0.000000, 4336.387716, 0.100000, 0.100000, 0.100000, 0.100000, 0.100000, 1.000000, 4350.780988, 0.000000, 0.100000, -6.283185, 0.000000, 4350.780988, 40.000000, 400.000000, 150000.000000, 40.000000, -0.009426, 6.171986, 3952.343003, -392.266000, 4350.780988, -0.009426, -0.009426, -0.009426, -0.009426, 0.009426, 4350.780988, 4350.780988, 0.000000, 0.009426, 0.009426, 0.009426, 3952.343003, 3952.343003, -0.009426, 0.000000, 0.009426, 0.000000, -392.266000, -0.009426, 40.000000, -0.009426, 4350.780988, 4350.780988, 4350.780988, 4350.780988, 0.009426, 0.000000, -0.009426, 4350.780988, 0.000000, 3967.595940, -0.009426, 0.633035, 0.009426, 0.029005, 0.028766, 6.171986, -0.377040, 0.000000, -0.009426, 0.633035, 0.500000, -0.009426, 0.633035
2.87, 3877.669573, 400.000000, 15000.000000, 400.000000, -0.113581, 59.164738, -3922.660000, 3981.824738, -0.113581, -0.113581, -0.113581, 0.104155, 3981.824738, 3877.669573, 104.155165, 0.104155, 0.104155, 0.104155, 59.164738, 59.164738, -0.113581, 104.155165, 0.104155, 1000.000000, -3922.660000, -0.113581, 400.000000, -0.113581, 3981.824738, 3981.824738, 3981.824738, 3981.824738, 0.104155, -0.009426, -0.113581, 3981.824738, -0.009792, 1.135914, 0.104155, 0.258511, 0.261511, 59.164738, -45.432467, 0.000000, -0.113581, 1.135914, 1.000000, -0.113581, 1.135914, 0.100000, 0.000000, 10.000000, 4350.780988, 0.000000, 0.000000, 4350.780988, 0.100000, 0.100000, 0.100000, 0.100000, 0.100000, 1.000000, 4365.613375, 0.000000, 0.100000, -6.283185, 0.000000, 4365.613375, 40.000000, 400.000000, 150000.000000, 40.000000, -0.009792, 5.751435, 3967.595940, -392.266000, 4365.613375, -0.009792, -0.009792, -0.009792, -0.009792, 0.009792, 4365.613375, 4365.613375, 0.000000, 0.009792, 0.009792, 0.009792, 3967.595940, 3967.595940, -0.009792, 0.000000, 0.009792, 0.000000, -392.266000, -0.009792, 40.000000, -0.009792, 4365.613375, 4365.613375, 4365.613375, 4365.613375, 0.009792, 0.000000, -0.009792, 4365.613375, 0.000000, 3981.824738, -0.009792, 0.632936, 0.009792, 0.029104, 0.028766, 5.751435, -0.391686, 0.000000, -0.009792, 0.632936, 0.500000, -0.009792, 0.632936
2.88, 3893.119849, 400.000000, 15000.000000, 400.000000, -0.111937, 72.604927, -3922.660000, 3995.264927, -0.111937, -0.111937, -0.111937, 0.102145, 3995.264927, 3893.119849, 102.145078, 0.102145, 0.102145, 0.102145, 72.604927, 72.604927, -0.111937, 102.145078, 0.102145, 1000.000000, -3922.660000, -0.111937, 400.000000, -0.111937, 3995.264927, 3995.264927, 3995.264927, 3995.264927, 0.102145, -0.009792, -0.111937, 3995.264927, -0.009954, 1.134786, 0.102145, 0.259541, 0.261511, 72.604927, -44.774892, 0.000000, -0.111937, 1.134786, 1.000000, -0.111937, 1.134786, 0.100000, 0.000000, 10.000000, 4365.613375, 0.000000, 0.000000, 4365.613375, 0.100000, 0.100000, 0.100000, 0.100000, 0.100000, 1.000000, 4380.857624, 0.000000, 0.100000, -6.283185, 0.000000, 4380.857624, 40.000000, 400.000000, 150000.000000, 40.000000, -0.009954, 6.766885, 3981.824738, -392.266000, 4380.857624, -0.009954, -0.009954, -0.009954, -0.009954, 0.009954, 4380.857624, 4380.857624, 0.000000, 0.009954, 0.009954, 0.009954, 3981.824738, 3981.824738, -0.009954, 0.000000, 0.009954, 0.000000, -392.266000, -0.009954, 40.000000, -0.009954, 4380.857624, 4380.857624, 4380.857624, 4380.857624, 0.009954, 0.000000, -0.009954, 4380.857624, 0.000000, 3995.264927, -0.009954, 0.632834, 0.009954, 0.029206, 0.028766, 6.766885, -0.398145, 0.000000, -0.009954, 0.632834, 0.500000, -0.009954, 0.632834
